HotelCode|RoomAmenities
306903|TOUR,ORBWLS,ELEV,CNFFAC,ORBSPA,POOLOT,GOLF,DISABL,BABY,SPA,INTHS,ROOM,BUSCTR,CURREX,ORBSHT,LANDRY,BAR,FPRKNG,REST,GAME,ROOM24,MTGFAC,DOCTOR,SAFDEP,CONLEV,NSMK
306904|Coffee/tea maker
306906|DESK24,ADPTRS,AIRCON,SPRINK,WAKEUP,STMBTH,MINBAR,BEAUTY,SPA,BARBER,EXCKOT,ROOM,PRKVAL,HEALTH,BUSCTR,SMKDET,SHPMAL,CURREX,LANDRY,PRKRV,REST,GYM,CAR,SAFDEP,WCHR,SECURE,DVD,FIRELT,TOUR,HAC47,SHOP,ELEV,EXCKIN,TVCAB,PRKBUS,FEMA,CPSVC,NWSPPR,SECU24,BABY,DOORMN,COFFEE,FEMEX,EXLEVL,HAIR,COFMKR,SAFE,RMA161,LDRYMT,IRONBD,FPRKNG,BAR,ROOM24,PRKOUT,TRNDWN,IRON,NSMK,MULTI
306907|CURREX,TOUR,ORBWLS,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,BAR,MTGFAC,DOCTOR,SAFDEP,BABY,NSMK,CONLEV,ROOM
306916|BUSCTR,CURREX,TOUR,ORBWLS,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,ROOM24,MTGFAC,DOCTOR,SAFDEP,INTHS,NSMK,CONLEV,ROOM
306917|BUSCTR,CURREX,TOUR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ROOM24,MTGFAC,DOCTOR,SAFDEP,DISABL,SPA,NSMK,CONLEV,ROOM,PHY28
306919|Phone,Free toiletries
306926|BUSCTR,CURREX,TOUR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,BAR,GAME,ROOM24,POOLOT,TENNIS,DOCTOR,DISABL,SPA,INTHS,NSMK,CONLEV,ROOM
306940|OVRPRJ,FAMILY,DESK24,AIRCON,SPRINK,TVCAB,NWSPPR,BEAUTY,COFFEE,INTHS,CONDSK,PRKVAL,HEALTH,BUSCTR,CURREX,COFMKR,SAFE,LANDRY,REST,FPRKNG,BAR,ROOM24,TRNDWN,CAR,DOCTOR,IRON,NSMK,SECURE,AIRLIN
306941|OVRPRJ,PHSPKR,DVD,EXCKIN,DESK24,AIRCON,SPRINK,WAKEUP,TVCAB,POOLOT,SHOWER,POOLSB,MINBAR,COFFEE,INTHS,CONDSK,EXCKOT,ROOM,PRKVAL,HEALTH,SMKDET,ELECDR,FAX,ICEMCH,COFMKR,SAFE,LANDRY,BAR,REST,FPRKNG,GAME,ROOM24,PRKOUT,TRNDWN,CAR,DOCTOR,SAFDEP,IRON,SOLARM,BTHTEL,AIRLIN,MULTI,SECURE
306960|CELTEL,PHSPKR,DESK24,AIRCON,WAKEUP,AVEQUP,ALRMCK,MINBAR,EXCKOT,ROOM,PRKVAL,BUSCTR,ELECDR,GIFT,ICEMCH,LOUNGE,PRKRV,REST,BELL,GYM,MTGFAC,CAR,DOCTOR,SAFDEP,WCHR,JOGTRK,AIRLIN,SECURE,HAC47,ELEV,EXCKIN,CNFFAC,TVCAB,CPSVC,NWSPPR,PRKTRK,BABY,COFFEE,INTHS,CONDSK,HAIR,EXLEVL,TPRESS,COFMKR,SAFE,IRONBD,LDRYMT,PLYGRD,FPRKNG,PRKOUT,TRNDWN,SOLARM,NSMK,ENTMNT,MULTI
306993|DESK24,AIRCON,ADPTRS,SPRINK,WAKEUP,POOLOT,MINBAR,PRKIND,BEAUTY,SPA,BARBER,EXCKOT,PRKVAL,ROOM,HEALTH,GRABBR,BUSCTR,SMKDET,MADSVC,CTSCAR,GIFT,CURREX,SHPMAL,HAC116,LANDRY,REST,GYM,MTGFAC,CAR,KIDACT,SAFDEP,WCHR,BRALEL,PHNSRV,SECURE,DVD,FIRELT,TOUR,KITFUL,HAC47,SHOP,HAC156,ELEV,CNFFAC,EXCKIN,TVCAB,FEMA,CPSVC,NWSPPR,SECU24,SAUNA,COFFEE,DOORMN,CONDSK,HAIR,EXLEVL,SAFE,COFMKR,POOL,RMA161,IRONBD,RMPACC,BAR,FPRKNG,ROOM24,PRKOUT,TRNDWN,IRON,POOLHT,NSMK,MULTI
306994|DESK24,AIRCON,ADPTRS,SPRINK,WAKEUP,POOLOT,STMBTH,BOUTIQ,MINBAR,PRKIND,BEAUTY,SPA,BARBER,EXCKOT,PRKVAL,ROOM,HEALTH,GRABBR,BUSCTR,SMKDET,MADSVC,CTSCAR,GIFT,SHPMAL,ICEMCH,CURREX,HAC116,JACUZ,LANDRY,REST,GYM,MTGFAC,THEATR,CAR,SAFDEP,WCHR,BRALEL,PHNSRV,SECURE,AIRLIN,DVD,FIRELT,TOUR,HAC47,SHOP,HAC156,ELEV,CNFFAC,EXCKIN,FEMA,TVCAB,CPSVC,NWSPPR,GOLF,SECU24,BABY,SAUNA,COFFEE,DOORMN,INTHS,CONDSK,HAIR,EXLEVL,COFMKR,SAFE,LDRYMT,IRONBD,RMA161,BAR,FPRKNG,ROOM24,TRNDWN,IRON,NTECLB,ENTMNT,NSMK,MULTI
306995|Refrigerator,Free WiFi
307016|DESK24,AIRCON,ADPTRS,SPRINK,WAKEUP,POOLOT,STMBTH,MINBAR,PRKIND,SPA,EXCKOT,ROOM,HEALTH,GRABBR,BUSCTR,SMKDET,MADSVC,CURREX,SHPMAL,LANDRY,REST,GYM,MTGFAC,CAR,SAFDEP,WCHR,PHNSRV,SECURE,AIRLIN,DVD,FIRELT,TOUR,KITFUL,HAC47,SHOP,ELEV,CNFFAC,EXCKIN,ATM,TVCAB,FEMA,CPSVC,NWSPPR,TENNIS,GOLF,SECU24,BABY,COFFEE,SAUNA,DOORMN,CONDSK,HAIR,EXLEVL,SAFE,COFMKR,POOL,LDRYMT,RMA161,IRONBD,FPRKNG,ROOM24,PRKOUT,TRNDWN,IRON,NSMK,MULTI
307275|Daily housekeeping
307277|PHY34,PHY42,HAC47,ELEV,CNFFAC,RMA207,PHY50,DISABL,SPA,INTHS,PHY28,CURREX,RMPACC,LANDRY,BAR,REST,FPRKNG,HAC222,ROOM24,MTGFAC,DOCTOR,PHY2,SAFDEP,WCHR,NSMK,CONLEV
307281|Coffee/tea maker,Separate bedroom
307290|BUSCTR,CURREX,ORBWLS,ELEV,CNFFAC,LANDRY,REST,BAR,ROOM24,MTGFAC,POOLOT,DOCTOR,SAFDEP,BABY,INTHS,NSMK,CONLEV,ROOM
307293|BUSCTR,ORBWLS,ELEV,CNFFAC,LANDRY,BAR,REST,ROOM24,MTGFAC,DOCTOR,SAFDEP,NSMK,ROOM
307307|BUSCTR,CURREX,TOUR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,ROOM24,MTGFAC,DOCTOR,SAFDEP,DISABL,SPA,INTHS,NSMK,CONLEV,ROOM
307310|In-room safe
307311|Rooms are well designed and decorated with contemporary facilities like LCD Television, Hair dryer, Tea- Coffee Maker, Mini- Bar , Eletronic Safe.
307339|Television
307342|DESK24,AIRCON,ADPTRS,SPRINK,WAKEUP,POOLOT,MINBAR,PRKIND,BEAUTY,SPA,BARBER,EXCKOT,PRKVAL,ROOM,ORBBRK,HEALTH,GRABBR,BUSCTR,SMKDET,MADSVC,ICEMCH,CURREX,SHPMAL,HAC116,LANDRY,PRKRV,REST,SOFABD,GYM,MTGFAC,THEATR,CAR,SAFDEP,WCHR,PHNSRV,SECURE,AIRLIN,DVD,FIRELT,TOUR,HAC47,ELEV,EXCKIN,ATM,TVCAB,PRKBUS,FEMA,CPSVC,NWSPPR,PRKTRK,SECU24,BABY,COFFEE,DOORMN,CONDSK,FEMEX,HAIR,EXLEVL,SAFE,COFMKR,LDRYMT,RMA161,IRONBD,RMPACC,PLYGRD,BAR,FPRKNG,ROOM24,TRNDWN,IRON,NSMK,MULTI
307353|DESK24,AIRCON,SPRINK,WAKEUP,POOLOT,PRKIND,MINBAR,BEAUTY,SPA,BARBER,EXCKOT,ROOM,PRKVAL,HEALTH,GRABBR,SMKDET,BUSCTR,MADSVC,CURREX,REST,GYM,MTGFAC,CAR,WCHR,PHNSRV,SECURE,FIRELT,TOUR,KITFUL,HAC47,ELEV,EXCKIN,TVCAB,CPSVC,NWSPPR,TENNIS,SECU24,DOORMN,HAIR,EXLEVL,COFMKR,SAFE,POOL,IRONBD,RMA161,LDRYMT,FPRKNG,ROOM24,IRON,NSMK,MULTI
307358|Slippers
307359|Room service (24 hours),Premium bedding,Blackout drapes/curtains
307397|Room service (24 hours)
307398|MTGFAC,DOCTOR,TOUR,PRKNG,CNFFAC,INTHS,ROOM
307399|DOCTOR,ORBWLS,DISABL,CNFFAC,LANDRY,BAR,REST,FPRKNG,HAC222,ROOM
307425|Standard Rooms offer best value for money in terms of comfort and convenience..
307429|Daily housekeeping,Shower only
307436|In-room climate control (air conditioning),Rainfall showerhead
307457|Air conditioning,Refrigerator,Bathrobes,Designer toiletries,Patio
307461|Refrigerator,Rollaway/extra beds available,Access via exterior corridors,In-room massage available,Pillowtop mattress
307464|DOCTOR,ORBWLS,POOL,REST,ROOM
308084|Refrigerator,Room service (24 hours)
308355|DVD,SHOP,HAC47,ELEV,EXCKIN,ADPTRS,AIRCON,SPRINK,FEMA,PRKBUS,TVCAB,POOLOT,NWSPPR,CPSVC,TENNIS,MINBAR,PRKIND,SPA,EXCKOT,ROOM,PRKVAL,HEALTH,HAIR,SMKDET,BUSCTR,GRABBR,GIFT,COFMKR,SAFE,IRONBD,RMA161,LANDRY,PRKRV,BAR,REST,GYM,PRKOUT,CAR,IRON,WCHR,NSMK,MULTI,SECURE
308564|Phone
308576|BUSCTR,DISABL,CNFFAC,INTHS,REST,HEALTH
308577|BUSCTR,ORBWLS,ELEV,CNFFAC,LANDRY,REST,BAR,ROOM24,MTGFAC,DOCTOR,SAFDEP,SPA,NSMK,CONLEV
308585|CURREX,TOUR,ORBWLS,ELEV,CNFFAC,LANDRY,REST,ROOM24,POOLOT,MTGFAC,DOCTOR,DISABL,NSMK,CONLEV
308586|TOUR,ORBWLS,PHY42,HAC47,ELEV,CNFFAC,RMA207,ORBSPA,PHY50,DISABL,SPA,HAC142,ROOM,PHY28,CURREX,HAC116,HAC141,ORBSHT,LANDRY,REST,FPRKNG,HAC222,HAC138,MTGFAC,DOCTOR,SAFDEP,WCHR,ADA,BRALEL,NSMK,CONLEV
308587|DOCTOR,CURREX,TOUR,ORBSHT,CNFFAC,LANDRY,REST,NSMK,ROOM
308589|Bathrobes,HDTV
308592|BUSCTR,CURREX,TOUR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,ORBSPA,ROOM24,MTGFAC,DOCTOR,SAFDEP,PRKNG,BABY,SPA,INTHS,NSMK,CONLEV,ROOM
308593|DESK24,AIRCON,ADPTRS,SPRINK,WAKEUP,POOLOT,BOUTIQ,MINBAR,PRKIND,BEAUTY,BARBER,EXCKOT,PRKVAL,ROOM,ORBBRK,GRABBR,SMKDET,BUSCTR,MADSVC,CTSCAR,SHPMAL,CURREX,HAC116,LANDRY,PRKRV,REST,GAME,MTGFAC,CAR,SAFDEP,WCHR,DISCO,CONLEV,AIRLIN,SECURE,DVD,TOUR,HAC47,SHOP,HAC156,ELEV,CNFFAC,EXCKIN,TVCAB,PRKBUS,FEMA,CPSVC,NWSPPR,PRKTRK,SECU24,BABY,COFFEE,DOORMN,INTHS,CONDSK,HAIR,DTYFRE,DRVRNG,SAFE,COFMKR,LDRYMT,RMA161,IRONBD,BAR,FPRKNG,ROOM24,TRNDWN,IRON,FTRANS,NTECLB,ENTMNT,NSMK,MULTI
308594|BUSCTR,ORBWLS,HAC116,ELEV,BEAUTY,BAR,REST
308596|BUSCTR,TOUR,ORBWLS,HAC116,HAC47,ORBSHT,LANDRY,REST,FPRKNG,HAC222,ROOM24,DOCTOR,SAFDEP,INTHS,CONLEV,ROOM
308599|TOUR,PHY34,ORBWLS,PHY42,HAC47,ELEV,CNFFAC,RMA207,PHY50,DISABL,SPA,INTHS,ROOM,PHY28,HEALTH,BUSCTR,CURREX,HAC116,LANDRY,REST,FPRKNG,BAR,HAC222,ROOM24,MTGFAC,DOCTOR,SAFDEP,PHY2,WCHR,BRALEL,NSMK
308600|Room service (24 hours),HDTV
308601|DESK24,ADPTRS,AIRCON,SPRINK,WAKEUP,POOLOT,MINBAR,PRKIND,BEAUTY,SPA,BARBER,EXCKOT,PRKVAL,ROOM,HEALTH,GRABBR,SMKDET,BUSCTR,MADSVC,CTSCAR,SHPMAL,CURREX,HAC116,LANDRY,PRKRV,REST,GYM,MTGFAC,CAR,WCHR,PHNSRV,SECURE,DVD,HAC47,SHOP,ELEV,CNFFAC,EXCKIN,TVCAB,PRKBUS,FEMA,CPSVC,NWSPPR,SECU24,BABY,DOORMN,COFFEE,HAIR,SAFE,COFMKR,LDRYMT,RMA161,IRONBD,FPRKNG,BAR,ROOM24,TRNDWN,IRON,NSMK,MULTI
308616|Room service (24 hours),Rollaway/extra beds available
308617|Premium TV channels,Blackout drapes/curtains,Slippers,Balcony or patio
308620|Free WiFi
308622|DESK24,AIRCON,ADPTRS,SPRINK,WAKEUP,POOLOT,STMBTH,MINBAR,BEAUTY,SPA,BARBER,EXCKOT,PRKVAL,ROOM,HEALTH,GRABBR,BUSCTR,SMKDET,MADSVC,ICEMCH,SHPMAL,VENDNG,CURREX,HAC116,LANDRY,PRKRV,REST,GYM,MTGFAC,CAR,SAFDEP,WCHR,BRALEL,PHNSRV,SECURE,AIRLIN,FIRELT,TOUR,HAC47,SHOP,HAC156,ELEV,CNFFAC,EXCKIN,TVCAB,PRKBUS,FEMA,CPSVC,NWSPPR,PRKTRK,SECU24,BABY,SAUNA,COFFEE,DOORMN,INTHS,CONDSK,HAIR,SAFE,COFMKR,LDRYMT,RMA161,IRONBD,RMPACC,BAR,FPRKNG,ROOM24,PRKOUT,TRNDWN,IRON,NSMK,MULTI
308623|Free WiFi
308624|BUSCTR,POOL,CNFFAC,INTHS,REST,FPRKNG,ROOM,HEALTH
308629|BUSCTR,CURREX,TOUR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,BAR,ROOM24,MTGFAC,POOLIN,DOCTOR,SAFDEP,PRKNG,DISABL,BABY,SPA,INTHS,NSMK,CONLEV,ROOM
308630|MTGFAC,BUSCTR,SAFDEP,TOUR,ELEV,CNFFAC,LANDRY,REST,CONLEV,NSMK,ROOM
308631|TV,TEL,DESK24,ADPTRS,AIRCON,WAKEUP,POOLOT,TVRMOT,BIDET,ALRMCK,MINBAR,SPA,EXCKOT,PRKVAL,ROOM,HEALTH,BUSCTR,MADSVC,RADIO,CURREX,CRIB,LANDRY,REST,GYM,MTGFAC,CAR,VALET,SAFDEP,TMPCTL,DVD,HAC47,ELEV,MOVIES,EXCKIN,WTRSKI,TVCAB,NWSPPR,TENNIS,MICRWV,PRKNG,COFFEE,INTHS,HAIR,FAX,COFMKR,SAFE,POOL,IRONBD,LDRYMT,FPRKNG,BAR,ROOM24,TRNDWN,IRON,HORSE,NSMK,BTHTEL
308633|Elegantly spread over 330 sq ft, Contemporary styled in relaxed natural tones, rooms consists of mural paintings, bathtub cum shower in heritage wing and separate shower area in tower wing. Rooms are mixed of king size and twin beds.
308641|TOUR,ORBWLS,PHY34,PHY42,HAC47,ELEV,CNFFAC,RMA207,ORBSPA,POOLOT,PHY50,BABY,DISABL,SPA,INTHS,ROOM,HEALTH,PHY28,BUSCTR,CURREX,HAC116,POOL,HAC141,ORBSHT,RMPACC,LANDRY,BAR,FPRKNG,REST,HAC222,GAME,ROOM24,HAC138,MTGFAC,DOCTOR,SAFDEP,PHY2,WCHR,ADA,BRALEL,NTECLB,NSMK,CONLEV
308643|Phone,Shower only
308647|Private bathroom,Desk
308648|Air conditioning
308659|CNTBRK,FLORST,TV,PHSPKR,TEL,DESK24,ADPTRS,AIRCON,CP,WAKEUP,POOLOT,STMBTH,TVRMOT,MINBAR,ALRMCK,BEAUTY,SPA,BARBER,EXCKOT,PRKVAL,ROOM,HEALTH,BUSCTR,MADSVC,RADIO,GIFT,CURREX,HAC116,LOUNGE,CRIB,LANDRY,REST,GYM,MTGFAC,CRDTEL,CAR,KIDACT,SAFDEP,VALET,TMPCTL,HAC47,MOVIES,ELEV,EXCKIN,ATM,TVCAB,NWSPPR,PRKNG,BABY,SAUNA,COFFEE,INTHS,CONDSK,EXLEVL,HAIR,FAX,SAFE,COFMKR,POOL,LDRYMT,IRONBD,BAR,FPRKNG,ROOM24,TRNDWN,IRON,NSMK,BTHTEL
308662|BUSCTR,CNFFAC,REST,NSMK,FPRKNG,ROOM
308663|Premium bedding
308664|OVRSZD,SAFE,COFMKR,HAC47,DSKLMP,IRONBD,LDRYMT,JACUZ,AIRCON,FPRKNG,REST,GYM,PRKOUT,POOLOT,CAR,NWSPPR,TVRMOT,PRKNG,PRKIND,MINBAR,INTHS,NSMK,SECURE
308665|TOUR,ORBWLS,PHY42,ELEV,CNFFAC,RMA207,PRKNG,SPA,INTHS,ROOM,HAC142,HEALTH,BUSCTR,CURREX,HAC116,HAC141,ORBSHT,LANDRY,BAR,REST,HAC222,HAC138,MTGFAC,DOCTOR,SAFDEP,WCHR,CONLEV,NSMK
308794|Turndown service,Sleep Number by Select Comfort mattress
308798|BUSCTR,TOUR,ELEV,CNFFAC,LANDRY,RMA207,BAR,REST,DOCTOR,SAFDEP,PRKNG,DISABL,SPA,NSMK,ROOM
308813|BUSCTR,TOUR,ELEV,CNFFAC,LANDRY,RMA207,REST,DOCTOR,SAFDEP,PRKNG,DISABL,SPA,NSMK,ROOM
308814|The rooms are spacious and bright
308850|&lt;p&gt;&lt;b&gt;Mandatory Fees and Taxes&lt;/b&gt; &lt;br /&gt;&lt;p&gt;You&apos;ll be asked to pay the following charges at the hotel:&lt;/p&gt; &lt;ul&gt;&lt;li&gt;Christmas Eve (24 December) Gala Dinner per adult: INR 7500&lt;/li&gt;&lt;li&gt;New Year&apos;s Eve (31 December) Gala Dinner per adult: INR 9500&lt;/li&gt;&lt;/ul&gt; &lt;p&gt;We have included all charges provided to us by the property. However, charges can vary, for example, based on length of stay or the room you book. &lt;/p&gt;&lt;/p&gt;
308864|Free WiFi
308871|Private bathroom
308873|BUSCTR,TOUR,ELEV,LANDRY,RMA207,REST,DOCTOR,SAFDEP,PRKNG,DISABL,SPA,NSMK,ROOM
308884|LCD TV
308893|Minibar,In-room climate control (air conditioning),Microwave (on request),Free WiFi
308931|Refrigerator,Room service (24 hours)
308943|Ceiling fan
308948|BUSCTR,GIFT,CURREX,TOUR,ORBWLS,ORBSHT,LANDRY,REST,FPRKNG,BAR,ORBSPA,ROOM24,MTGFAC,DOCTOR,SAFDEP,BEAUTY,INTHS,NSMK,ROOM
308953|Phone,Ceiling fan,Hair dryer (on request),Rollaway/extra beds (surcharge)
308958|Free toiletries,Shower only,Hair dryer (on request)
308963|BUSCTR,CURREX,TOUR,ORBWLS,CNFFAC,REST,ROOM24,MTGFAC,DOCTOR,SAFDEP,GOLF,PRKNG,DISABL,INTHS,NSMK,ROOM
308964|Room service (24 hours),Premium bedding,Slippers,Digital TV service,Individually decorated
308988|Refrigerator,Free wired high-speed Internet,Pillowtop mattress
309000|TOUR,ORBWLS,HAC47,HAC156,CNFFAC,RMA207,PRKNG,BEAUTY,BABY,INTHS,ROOM,HAC142,BUSCTR,GIFT,CURREX,HAC116,HAC141,ORBSHT,RMPACC,LANDRY,BAR,FPRKNG,REST,HAC222,PETS,ROOM24,HAC138,MTGFAC,DOCTOR,CONLEV,NSMK
309012|Private bathroom,Rollaway/extra beds (surcharge)
309013|BUSCTR,TOUR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,BAR,ROOM24,MTGFAC,POOLOT,SAFDEP,PRKNG,SPA,INTHS,NSMK,CONLEV,ROOM
309015|BUSCTR,CURREX,ORBWLS,ORBSHT,CNFFAC,LANDRY,REST,POOLOT,DOCTOR,SAFDEP,DISABL,SPA,NSMK,ROOM
309017|BUSCTR,CURREX,TOUR,ORBSHT,ELEV,CNFFAC,LANDRY,REST,ROOM24,MTGFAC,DOCTOR,NSMK,INTHS,ROOM,ORBBRK,HEALTH
309020|Bathrobes,Designer toiletries
309489|Coffee/tea maker,Hair dryer,Room service (24 hours),WiFi (surcharge)
317279|POOLOT,DOCTOR,CURREX,SAFDEP,ELEV,LANDRY,BAR,REST,CONLEV,FPRKNG,ROOM24
317281|ORBWLS,ELEV,CNFFAC,LANDRY,RMA207,REST,FPRKNG,HAC222,ROOM24,HAC138,MTGFAC,DOCTOR,SAFDEP,NSMK,CONLEV
317282|BUSCTR,CURREX,TOUR,HAC116,ORBWLS,HAC47,POOL,ORBSHT,ELEV,CNFFAC,LANDRY,RMA207,FPRKNG,REST,HAC222,HAC138,DOCTOR,SAFDEP,DISABL,SHUTTL,INTHS,NSMK,CONLEV,HEALTH
317287|ORBWLS,ORBSHT,CNFFAC,INTHS,REST,CONLEV,ROOM
317291|BUSCTR,TOUR,ORBWLS,HAC116,HAC47,ORBSHT,CNFFAC,REST,FPRKNG,HAC222,ROOM24,DOCTOR,SAFDEP,INTHS,CONLEV,ROOM
317297|BUSCTR,CURREX,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,MTGFAC,DOCTOR,SAFDEP,SPA,INTHS,NSMK,CONLEV
317642|OVRPRJ,HAC47,ELEV,DESK24,AIRCON,SPRINK,PRKBUS,WAKEUP,POOLOT,NWSPPR,SHOWER,GOLF,PRKNG,ALRMCK,AVEQUP,PRKIND,BABY,SAUNA,SPA,EXCKOT,ROOM,CMPRTL,HAIR,BUSCTR,CURREX,CRIB,JACUZ,BAR,REST,BELL,PRKOUT,MTGFAC,DOCTOR,NSMK,SECURE
317655|TEL,PHSPKR,HAC47,DESK24,CNFFAC,AIRCON,TVCAB,WAKEUP,CPSVC,NWSPPR,STMBTH,MICRWV,MINBAR,COFFEE,SPA,INTHS,CONDSK,ROOM,PRKVAL,EXLEVL,HAIR,BUSCTR,ELECDR,CURREX,ICEMCH,COFMKR,SAFE,LOUNGE,POOL,LDRYMT,IRONBD,PLYGRD,LANDRY,REST,FPRKNG,BELL,GYM,SOFABD,POOLIN,DOCTOR,SAFDEP,WCHR,NSMK,BTHTEL,MULTI,SECURE
317657|CNTBRK,PHSPKR,DVD,HAC47,EXCKIN,DESK24,CNFFAC,AIRCON,WAKEUP,TVCAB,CPSVC,NWSPPR,PRKTRK,MINBAR,BABY,COFFEE,INTHS,EXCKOT,ROOM,PRKVAL,HAIR,BUSCTR,TPRESS,CURREX,COFMKR,SAFE,LOUNGE,LDRYMT,LANDRY,PRKRV,FPRKNG,REST,BELL,GYM,PRKOUT,CAR,DOCTOR,SAFDEP,WCHR,NSMK,AIRLIN,SECURE
317662|CNTBRK,HAC47,EXCKIN,DESK24,CNFFAC,AIRCON,WAKEUP,TVCAB,CPSVC,NWSPPR,STMBTH,MINBAR,COFFEE,SPA,CONDSK,EXCKOT,ROOM,PRKVAL,HAIR,ELECDR,BUSCTR,SAFE,COFMKR,LOUNGE,LDRYMT,REST,FPRKNG,BELL,GYM,TRNDWN,DOCTOR,SAFDEP,WCHR,NSMK,BTHTEL,SECURE
317672|DESK24,AIRCON,ADPTRS,SPRINK,WAKEUP,POOLOT,STMBTH,BOUTIQ,MINBAR,PRKIND,BEAUTY,SPA,BARBER,PRKVAL,ORBBRK,ROOM,HEALTH,GMPLYR,BUSCTR,SMKDET,MADSVC,CTSCAR,SHPMAL,ICEMCH,CURREX,VENDNG,HAC116,JACUZ,LANDRY,REST,GAME,GYM,MTGFAC,THEATR,CAR,SAFDEP,WCHR,PHNSRV,SECURE,AIRLIN,DVD,TOUR,HAC47,HAC156,ELEV,CNFFAC,TVCAB,FEMA,CPSVC,NWSPPR,PRKTRK,GOLF,SECU24,BABY,SAUNA,COFFEE,DOORMN,CONDSK,FEMEX,HAIR,EXLEVL,DTYFRE,COFMKR,SAFE,LDRYMT,IRONBD,RMA161,RMPACC,PLYGRD,BAR,FPRKNG,ROOM24,PRKOUT,TRNDWN,IRON,FTRANS,POOLHT,NTECLB,ENTMNT,NSMK,MULTI
318371|TEL,SAFE,COFMKR,POOL,ELEV,LDRYMT,AIRCON,REST,GYM,TRNDWN,NWSPPR,SECU24,PRKNG,MINBAR,AVEQUP,OTA_P_903
318372|SAFE,COFMKR,POOL,RMA161,ELEV,LDRYMT,AIRCON,REST,BAR,GYM,TRNDWN,CAR,CRDTEL,NWSPPR,IRON,SECU24,MINBAR,OTA_P_903,NSMK,SECURE
318447|TV,OVRPRJ,HAC47,ELEV,DESK24,AIRCON,SPRINK,PRKBUS,WAKEUP,TVCAB,POOLOT,SHOWER,PRKNG,AVEQUP,PRKIND,SHUTTL,COFFEE,SPA,HAIR,BUSCTR,FAX,CURREX,TVSAT,REST,PETS,MTGFAC,CAR,DOCTOR,POOLHT,NSMK,SECURE
318780|CNTBRK,DESK24,AIRCON,ADPTRS,CP,SPRINK,WAKEUP,POOLOT,STMBTH,MINBAR,SPA,EXCKOT,PRKVAL,ROOM,ORBBRK,HEALTH,GRABBR,BUSCTR,SMKDET,MADSVC,SHPMAL,CURREX,HAC116,LANDRY,PRKRV,REST,GYM,MTGFAC,CAR,KIDACT,SAFDEP,WCHR,PHNSRV,AIRLIN,SECURE,DVD,FIRELT,TOUR,HAC47,SHOP,ELEV,CNFFAC,EXCKIN,TVCAB,PRKBUS,FEMA,CPSVC,NWSPPR,SECU24,BABY,COFFEE,DOORMN,INTHS,HAIR,SAFE,COFMKR,POOL,LDRYMT,RMA161,IRONBD,FPRKNG,ROOM24,PRKOUT,TRNDWN,IRON,MULTI
318784|BUSCTR,CURREX,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,BAR,ROOM24,MTGFAC,DOCTOR,SAFDEP,DISABL,SPA,NSMK,CONLEV
318785|DOCTOR,SAFDEP,ORBWLS,CNFFAC,LANDRY,BAR,REST,CONLEV,NSMK,ROOM24
318789|INTHS
318791|DOCTOR,SAFDEP,ORBWLS,ELEV,ORBSHT,CNFFAC,LANDRY,INTHS,NSMK,ROOM24,ROOM
318792|MTGFAC,DOCTOR,CURREX,SAFDEP,TOUR,ORBWLS,PRKNG,LANDRY,REST,ROOM
318793|MTGFAC,DOCTOR,TOUR,HAC116,POOL,ORBSHT,CNFFAC,LANDRY,INTHS,NSMK,ROOM24
318797|BUSCTR,CURREX,TOUR,ORBSHT,ELEV,CNFFAC,LANDRY,REST,BAR,GAME,ORBSPA,PETS,ROOM24,POOLOT,MTGFAC,DOCTOR,SAFDEP,DISABL,BEAUTY,BABY,INTHS,NSMK,CONLEV,ROOM
318917|BUSCTR,TOUR,ORBWLS,HAC116,HAC47,CNFFAC,LANDRY,REST,FPRKNG,HAC222,ROOM24,SAFDEP,INTHS,CONLEV,ROOM
319061|ORBWLS,POOL,LANDRY,BAR,REST,FPRKNG,ORBSPA,POOLOT,SAFDEP,SPA,CONLEV,HAC142,ROOM
